freqency(kHz),area(mm2),RCA/STD,Dry/Wet,T21/T23,Voltage(V),C(pF)
50,0.0100,0,0,0,-2.895,16.5967
50,0.0100,0,0,0,-2.882,16.5904
50,0.0100,0,0,0,-2.869,16.5840
50,0.0100,0,0,0,-2.856,16.5775
50,0.0100,0,0,0,-2.843,16.5708
50,0.0100,0,0,0,-2.830,16.5641
50,0.0100,0,0,0,-2.817,16.5572
50,0.0100,0,0,0,-2.804,16.5501
50,0.0100,0,0,0,-2.791,16.5429
50,0.0100,0,0,0,-2.778,16.5356
50,0.0100,0,0,0,-2.765,16.5282
50,0.0100,0,0,0,-2.752,16.5206
50,0.0100,0,0,0,-2.739,16.5128
50,0.0100,0,0,0,-2.726,16.5049
50,0.0100,0,0,0,-2.713,16.4968
50,0.0100,0,0,0,-2.700,16.4885
50,0.0100,0,0,0,-2.687,16.4801
50,0.0100,0,0,0,-2.674,16.4715
50,0.0100,0,0,0,-2.661,16.4627
50,0.0100,0,0,0,-2.648,16.4537
50,0.0100,0,0,0,-2.635,16.4445
50,0.0100,0,0,0,-2.622,16.4351
50,0.0100,0,0,0,-2.609,16.4255
50,0.0100,0,0,0,-2.596,16.4157
50,0.0100,0,0,0,-2.583,16.4056
50,0.0100,0,0,0,-2.570,16.3953
50,0.0100,0,0,0,-2.557,16.3848
50,0.0100,0,0,0,-2.544,16.3741
50,0.0100,0,0,0,-2.531,16.3630
50,0.0100,0,0,0,-2.518,16.3517
50,0.0100,0,0,0,-2.505,16.3402
50,0.0100,0,0,0,-2.492,16.3283
50,0.0100,0,0,0,-2.479,16.3162
50,0.0100,0,0,0,-2.466,16.3037
50,0.0100,0,0,0,-2.453,16.2910
50,0.0100,0,0,0,-2.440,16.2778
50,0.0100,0,0,0,-2.427,16.2644
50,0.0100,0,0,0,-2.414,16.2506
50,0.0100,0,0,0,-2.401,16.2364
50,0.0100,0,0,0,-2.388,16.2218
50,0.0100,0,0,0,-2.375,16.2069
50,0.0100,0,0,0,-2.362,16.1915
50,0.0100,0,0,0,-2.349,16.1757
50,0.0100,0,0,0,-2.336,16.1594
50,0.0100,0,0,0,-2.323,16.1427
50,0.0100,0,0,0,-2.310,16.1255
50,0.0100,0,0,0,-2.297,16.1077
50,0.0100,0,0,0,-2.284,16.0894
50,0.0100,0,0,0,-2.271,16.0706
50,0.0100,0,0,0,-2.258,16.0512
50,0.0100,0,0,0,-2.245,16.0312
50,0.0100,0,0,0,-2.232,16.0105
50,0.0100,0,0,0,-2.219,15.9892
50,0.0100,0,0,0,-2.206,15.9671
50,0.0100,0,0,0,-2.193,15.9444
50,0.0100,0,0,0,-2.180,15.9208
50,0.0100,0,0,0,-2.167,15.8965
50,0.0100,0,0,0,-2.154,15.8713
50,0.0100,0,0,0,-2.141,15.8452
50,0.0100,0,0,0,-2.128,15.8182
50,0.0100,0,0,0,-2.115,15.7902
50,0.0100,0,0,0,-2.102,15.7612
50,0.0100,0,0,0,-2.089,15.7311
50,0.0100,0,0,0,-2.076,15.6999
50,0.0100,0,0,0,-2.063,15.6674
50,0.0100,0,0,0,-2.050,15.6336
50,0.0100,0,0,0,-2.037,15.5985
50,0.0100,0,0,0,-2.024,15.5620
50,0.0100,0,0,0,-2.011,15.5240
50,0.0100,0,0,0,-1.998,15.4843
50,0.0100,0,0,0,-1.985,15.4430
50,0.0100,0,0,0,-1.972,15.3998
50,0.0100,0,0,0,-1.959,15.3547
50,0.0100,0,0,0,-1.946,15.3076
50,0.0100,0,0,0,-1.933,15.2584
50,0.0100,0,0,0,-1.920,15.2068
50,0.0100,0,0,0,-1.907,15.1528
50,0.0100,0,0,0,-1.894,15.0962
50,0.0100,0,0,0,-1.881,15.0367
50,0.0100,0,0,0,-1.868,14.9743
50,0.0100,0,0,0,-1.855,14.9087
50,0.0100,0,0,0,-1.842,14.8396
50,0.0100,0,0,0,-1.829,14.7669
50,0.0100,0,0,0,-1.816,14.6903
50,0.0100,0,0,0,-1.803,14.6094
50,0.0100,0,0,0,-1.790,14.5241
50,0.0100,0,0,0,-1.777,14.4338
50,0.0100,0,0,0,-1.764,14.3384
50,0.0100,0,0,0,-1.751,14.2373
50,0.0100,0,0,0,-1.738,14.1302
50,0.0100,0,0,0,-1.725,14.0166
50,0.0100,0,0,0,-1.712,13.8960
50,0.0100,0,0,0,-1.699,13.7678
50,0.0100,0,0,0,-1.686,13.6316
50,0.0100,0,0,0,-1.673,13.4868
50,0.0100,0,0,0,-1.660,13.3326
50,0.0100,0,0,0,-1.647,13.1684
50,0.0100,0,0,0,-1.634,12.9937
50,0.0100,0,0,0,-1.621,12.8076
50,0.0100,0,0,0,-1.608,12.6095
50,0.0100,0,0,0,-1.595,12.3987
50,0.0100,0,0,0,-1.582,12.1748
50,0.0100,0,0,0,-1.569,11.9370
50,0.0100,0,0,0,-1.556,11.6850
50,0.0100,0,0,0,-1.543,11.4187
50,0.0100,0,0,0,-1.530,11.1379
50,0.0100,0,0,0,-1.517,10.8430
50,0.0100,0,0,0,-1.504,10.5345
50,0.0100,0,0,0,-1.491,10.2135
50,0.0100,0,0,0,-1.478,9.8813
50,0.0100,0,0,0,-1.465,9.5400
50,0.0100,0,0,0,-1.452,9.1917
50,0.0100,0,0,0,-1.439,8.8394
50,0.0100,0,0,0,-1.426,8.4860
50,0.0100,0,0,0,-1.413,8.1347
50,0.0100,0,0,0,-1.400,7.7890
50,0.0100,0,0,0,-1.387,7.4518
50,0.0100,0,0,0,-1.374,7.1262
50,0.0100,0,0,0,-1.361,6.8144
50,0.0100,0,0,0,-1.348,6.5184
50,0.0100,0,0,0,-1.335,6.2394
50,0.0100,0,0,0,-1.322,5.9781
50,0.0100,0,0,0,-1.309,5.7348
50,0.0100,0,0,0,-1.296,5.5092
50,0.0100,0,0,0,-1.283,5.3006
50,0.0100,0,0,0,-1.270,5.1081
50,0.0100,0,0,0,-1.257,4.9308
50,0.0100,0,0,0,-1.244,4.7674
50,0.0100,0,0,0,-1.231,4.6169
50,0.0100,0,0,0,-1.218,4.4780
50,0.0100,0,0,0,-1.205,4.3496
50,0.0100,0,0,0,-1.192,4.2308
50,0.0100,0,0,0,-1.179,4.1206
50,0.0100,0,0,0,-1.166,4.0181
50,0.0100,0,0,0,-1.153,3.9226
50,0.0100,0,0,0,-1.140,3.8334
50,0.0100,0,0,0,-1.127,3.7498
50,0.0100,0,0,0,-1.114,3.6714
50,0.0100,0,0,0,-1.101,3.5976
50,0.0100,0,0,0,-1.088,3.5281
50,0.0100,0,0,0,-1.075,3.4624
50,0.0100,0,0,0,-1.062,3.4003
50,0.0100,0,0,0,-1.049,3.3413
50,0.0100,0,0,0,-1.036,3.2853
50,0.0100,0,0,0,-1.023,3.2320
50,0.0100,0,0,0,-1.010,3.1813
50,0.0100,0,0,0,-0.997,3.1328
50,0.0100,0,0,0,-0.984,3.0865
50,0.0100,0,0,0,-0.971,3.0422
50,0.0100,0,0,0,-0.958,2.9997
50,0.0100,0,0,0,-0.945,2.9590
50,0.0100,0,0,0,-0.932,2.9199
50,0.0100,0,0,0,-0.919,2.8823
50,0.0100,0,0,0,-0.906,2.8461
50,0.0100,0,0,0,-0.893,2.8113
50,0.0100,0,0,0,-0.880,2.7778
50,0.0100,0,0,0,-0.867,2.7454
50,0.0100,0,0,0,-0.854,2.7142
50,0.0100,0,0,0,-0.841,2.6841
50,0.0100,0,0,0,-0.828,2.6552
50,0.0100,0,0,0,-0.815,2.6273
50,0.0100,0,0,0,-0.802,2.6005
50,0.0100,0,0,0,-0.789,2.5749
50,0.0100,0,0,0,-0.776,2.5507
50,0.0100,0,0,0,-0.763,2.5281
50,0.0100,0,0,0,-0.750,2.5075
50,0.0100,0,0,0,-0.737,2.4895
50,0.0100,0,0,0,-0.724,2.4751
50,0.0100,0,0,0,-0.711,2.4660
50,0.0100,0,0,0,-0.698,2.4643
50,0.0100,0,0,0,-0.685,2.4737
50,0.0100,0,0,0,-0.672,2.4995
50,0.0100,0,0,0,-0.659,2.5495
50,0.0100,0,0,0,-0.646,2.5495
50,0.0100,0,0,0,-0.633,2.5495
50,0.0100,0,0,0,-0.620,2.5495
50,0.0100,0,0,0,-0.607,2.5495
50,0.0100,0,0,0,-0.594,2.5495
50,0.0100,0,0,0,-0.581,2.5495
50,0.0100,0,0,0,-0.568,2.5495
50,0.0100,0,0,0,-0.555,2.5495
50,0.0100,0,0,0,-0.542,2.5495
50,0.0100,0,0,0,-0.529,2.5495
50,0.0100,0,0,0,-0.516,2.5495
50,0.0100,0,0,0,-0.503,2.5495
50,0.0100,0,0,0,-0.490,2.5495
50,0.0100,0,0,0,-0.477,2.5495
50,0.0100,0,0,0,-0.464,2.5495
50,0.0100,0,0,0,-0.451,2.5495
50,0.0100,0,0,0,-0.438,2.5495
50,0.0100,0,0,0,-0.425,2.5495
50,0.0100,0,0,0,-0.412,2.5495
50,0.0100,0,0,0,-0.399,2.5495
50,0.0100,0,0,0,-0.386,2.5495
50,0.0100,0,0,0,-0.373,2.5495
50,0.0100,0,0,0,-0.360,2.5495
50,0.0100,0,0,0,-0.347,2.5495
50,0.0100,0,0,0,-0.334,2.5495
50,0.0100,0,0,0,-0.321,2.5495
50,0.0100,0,0,0,-0.308,2.5495
50,0.0100,0,0,0,-0.295,2.5495
50,0.0100,0,0,0,-0.282,2.5495
50,0.0100,0,0,0,-0.269,2.5495
50,0.0100,0,0,0,-0.256,2.5495
50,0.0100,0,0,0,-0.243,2.5495
50,0.0100,0,0,0,-0.230,2.5495
50,0.0100,0,0,0,-0.217,2.5495
50,0.0100,0,0,0,-0.204,2.5495
50,0.0100,0,0,0,-0.191,2.5495
50,0.0100,0,0,0,-0.178,2.5495
50,0.0100,0,0,0,-0.165,2.5495
50,0.0100,0,0,0,-0.152,2.5495
50,0.0100,0,0,0,-0.139,2.5495
50,0.0100,0,0,0,-0.126,2.5495
50,0.0100,0,0,0,-0.113,2.5495
50,0.0100,0,0,0,-0.100,2.5495
50,0.0100,0,0,0,-0.087,2.5495
50,0.0100,0,0,0,-0.074,2.5495
50,0.0100,0,0,0,-0.061,2.5495
50,0.0100,0,0,0,-0.048,2.5495
50,0.0100,0,0,0,-0.035,2.5495
50,0.0100,0,0,0,-0.022,2.5495
50,0.0100,0,0,0,-0.009,2.5495
50,0.0100,0,0,0,0.004,2.5495
50,0.0100,0,0,0,0.017,2.5495
50,0.0100,0,0,0,0.030,2.5495
50,0.0100,0,0,0,0.043,2.5495
50,0.0100,0,0,0,0.056,2.5495
50,0.0100,0,0,0,0.069,2.5495
50,0.0100,0,0,0,0.082,2.5495
50,0.0100,0,0,0,0.095,2.5495
50,0.0100,0,0,0,0.108,2.5495
50,0.0100,0,0,0,0.121,2.5495
50,0.0100,0,0,0,0.134,2.5495
50,0.0100,0,0,0,0.147,2.5495
50,0.0100,0,0,0,0.160,2.5495
50,0.0100,0,0,0,0.173,2.5495
50,0.0100,0,0,0,0.186,2.5495
50,0.0100,0,0,0,0.199,2.5495
50,0.0100,0,0,0,0.212,2.5495
50,0.0100,0,0,0,0.225,2.5495
50,0.0100,0,0,0,0.238,2.5495
50,0.0100,0,0,0,0.251,2.5495
50,0.0100,0,0,0,0.264,2.5495
50,0.0100,0,0,0,0.277,2.5495
50,0.0100,0,0,0,0.290,2.5495
50,0.0100,0,0,0,0.303,2.5495
50,0.0100,0,0,0,0.316,2.5495
50,0.0100,0,0,0,0.329,2.5495
50,0.0100,0,0,0,0.342,2.5495
50,0.0100,0,0,0,0.355,2.5495
50,0.0100,0,0,0,0.368,2.5495
50,0.0100,0,0,0,0.381,2.5495
50,0.0100,0,0,0,0.394,2.5495
50,0.0100,0,0,0,0.407,2.5495
50,0.0100,0,0,0,0.420,2.5495
50,0.0100,0,0,0,0.433,2.5495
50,0.0100,0,0,0,0.446,2.5495
50,0.0100,0,0,0,0.459,2.5495
50,0.0100,0,0,0,0.472,2.5495
50,0.0100,0,0,0,0.485,2.5495
50,0.0100,0,0,0,0.498,2.5495
50,0.0100,0,0,0,0.511,2.5495
50,0.0100,0,0,0,0.524,2.5495
50,0.0100,0,0,0,0.537,2.5495
50,0.0100,0,0,0,0.550,2.5495
50,0.0100,0,0,0,0.563,2.5495
50,0.0100,0,0,0,0.576,2.5495
50,0.0100,0,0,0,0.589,2.5495
50,0.0100,0,0,0,0.602,2.5495
50,0.0100,0,0,0,0.615,2.5495
50,0.0100,0,0,0,0.628,2.5495
50,0.0100,0,0,0,0.641,2.5495
50,0.0100,0,0,0,0.654,2.5495
50,0.0100,0,0,0,0.667,2.5495
50,0.0100,0,0,0,0.680,2.5495
50,0.0100,0,0,0,0.693,2.5495
50,0.0100,0,0,0,0.706,2.5495
50,0.0100,0,0,0,0.719,2.5495
50,0.0100,0,0,0,0.732,2.5495
50,0.0100,0,0,0,0.745,2.5495
50,0.0100,0,0,0,0.758,2.5495
50,0.0100,0,0,0,0.771,2.5495
50,0.0100,0,0,0,0.784,2.5495
50,0.0100,0,0,0,0.797,2.5495
50,0.0100,0,0,0,0.810,2.5495
50,0.0100,0,0,0,0.823,2.5495
50,0.0100,0,0,0,0.836,2.5495
50,0.0100,0,0,0,0.849,2.5495
50,0.0100,0,0,0,0.862,2.5495
50,0.0100,0,0,0,0.875,2.5495
50,0.0100,0,0,0,0.888,2.5495
50,0.0100,0,0,0,0.901,2.5495
50,0.0100,0,0,0,0.914,2.5495
50,0.0100,0,0,0,0.927,2.5495
50,0.0100,0,0,0,0.940,2.5495
50,0.0100,0,0,0,0.953,2.5495
50,0.0100,0,0,0,0.966,2.5495
50,0.0100,0,0,0,0.979,2.5495
50,0.0100,0,0,0,0.992,2.5495
50,0.0100,0,0,0,1.005,2.5495
50,0.0100,0,0,0,1.018,2.5495
50,0.0100,0,0,0,1.031,2.5495
50,0.0100,0,0,0,1.044,2.5495
50,0.0100,0,0,0,1.057,2.5495
50,0.0100,0,0,0,1.070,2.5495
50,0.0100,0,0,0,1.083,2.5495
50,0.0100,0,0,0,1.096,2.5495
50,0.0100,0,0,0,1.109,2.5495
50,0.0100,0,0,0,1.122,2.5495
50,0.0100,0,0,0,1.135,2.5495
50,0.0100,0,0,0,1.148,2.5495
50,0.0100,0,0,0,1.161,2.5495
50,0.0100,0,0,0,1.174,2.5495
50,0.0100,0,0,0,1.187,2.5495
50,0.0100,0,0,0,1.200,2.5495
50,0.0100,0,0,0,1.213,2.5495
50,0.0100,0,0,0,1.226,2.5495
50,0.0100,0,0,0,1.239,2.5495
50,0.0100,0,0,0,1.252,2.5495
50,0.0100,0,0,0,1.265,2.5495
50,0.0100,0,0,0,1.278,2.5495
50,0.0100,0,0,0,1.291,2.5495
50,0.0100,0,0,0,1.304,2.5495
50,0.0100,0,0,0,1.317,2.5495
50,0.0100,0,0,0,1.330,2.5495
50,0.0100,0,0,0,1.343,2.5495
50,0.0100,0,0,0,1.356,2.5495
50,0.0100,0,0,0,1.369,2.5495
50,0.0100,0,0,0,1.382,2.5495
50,0.0100,0,0,0,1.395,2.5495
50,0.0100,0,0,0,1.408,2.5495
50,0.0100,0,0,0,1.421,2.5495
50,0.0100,0,0,0,1.434,2.5495
50,0.0100,0,0,0,1.447,2.5495
50,0.0100,0,0,0,1.460,2.5495
50,0.0100,0,0,0,1.473,2.5495
50,0.0100,0,0,0,1.486,2.5495
50,0.0100,0,0,0,1.499,2.5495
50,0.0100,0,0,0,1.512,2.5495
50,0.0100,0,0,0,1.525,2.5495
50,0.0100,0,0,0,1.538,2.5495
50,0.0100,0,0,0,1.551,2.5495
50,0.0100,0,0,0,1.564,2.5495
50,0.0100,0,0,0,1.577,2.5495
50,0.0100,0,0,0,1.590,2.5495
50,0.0100,0,0,0,1.603,2.5495
50,0.0100,0,0,0,1.616,2.5495
50,0.0100,0,0,0,1.629,2.5495
50,0.0100,0,0,0,1.642,2.5495
50,0.0100,0,0,0,1.655,2.5495
50,0.0100,0,0,0,1.668,2.5495
50,0.0100,0,0,0,1.681,2.5495
50,0.0100,0,0,0,1.694,2.5495
50,0.0100,0,0,0,1.707,2.5495
50,0.0100,0,0,0,1.720,2.5495
50,0.0100,0,0,0,1.733,2.5495
50,0.0100,0,0,0,1.746,2.5495
50,0.0100,0,0,0,1.759,2.5495
50,0.0100,0,0,0,1.772,2.5495
50,0.0100,0,0,0,1.785,2.5495
50,0.0100,0,0,0,1.798,2.5495
50,0.0100,0,0,0,1.811,2.5495
50,0.0100,0,0,0,1.824,2.5495
50,0.0100,0,0,0,1.837,2.5495
50,0.0100,0,0,0,1.850,2.5495
50,0.0100,0,0,0,1.863,2.5495
50,0.0100,0,0,0,1.876,2.5495
50,0.0100,0,0,0,1.889,2.5495
50,0.0100,0,0,0,1.902,2.5495
50,0.0100,0,0,0,1.915,2.5495
50,0.0100,0,0,0,1.928,2.5495
50,0.0100,0,0,0,1.941,2.5495
50,0.0100,0,0,0,1.954,2.5495
50,0.0100,0,0,0,1.967,2.5495
50,0.0100,0,0,0,1.980,2.5495
50,0.0100,0,0,0,1.993,2.5495
50,0.0100,0,0,0,2.006,2.5495
50,0.0100,0,0,0,2.019,2.5495
50,0.0100,0,0,0,2.032,2.5495
50,0.0100,0,0,0,2.045,2.5495
50,0.0100,0,0,0,2.058,2.5495
50,0.0100,0,0,0,2.071,2.5495
50,0.0100,0,0,0,2.084,2.5495
50,0.0100,0,0,0,2.097,2.5495
50,0.0100,0,0,0,2.110,2.5495
50,0.0100,0,0,0,2.123,2.5495
50,0.0100,0,0,0,2.136,2.5495
50,0.0100,0,0,0,2.149,2.5495
50,0.0100,0,0,0,2.162,2.5495
50,0.0100,0,0,0,2.175,2.5495
50,0.0100,0,0,0,2.188,2.5495
50,0.0100,0,0,0,2.201,2.5495
50,0.0100,0,0,0,2.214,2.5495
50,0.0100,0,0,0,2.227,2.5495
50,0.0100,0,0,0,2.240,2.5495
50,0.0100,0,0,0,2.253,2.5495
50,0.0100,0,0,0,2.266,2.5495
50,0.0100,0,0,0,2.279,2.5495
50,0.0100,0,0,0,2.292,2.5495
50,0.0100,0,0,0,2.305,2.5495
50,0.0100,0,0,0,2.318,2.5495
50,0.0100,0,0,0,2.331,2.5495
50,0.0100,0,0,0,2.344,2.5495
50,0.0100,0,0,0,2.357,2.5495
50,0.0100,0,0,0,2.370,2.5495
50,0.0100,0,0,0,2.383,2.5495
50,0.0100,0,0,0,2.396,2.5495
50,0.0100,0,0,0,2.409,2.5495
50,0.0100,0,0,0,2.422,2.5495
50,0.0100,0,0,0,2.435,2.5495
50,0.0100,0,0,0,2.448,2.5495
50,0.0100,0,0,0,2.461,2.5495
50,0.0100,0,0,0,2.474,2.5495
50,0.0100,0,0,0,2.487,2.5495
50,0.0100,0,0,0,2.500,2.5495
100,0.0100,0,0,0,-4.000,16.8943
100,0.0100,0,0,0,-3.987,16.8923
100,0.0100,0,0,0,-3.974,16.8903
100,0.0100,0,0,0,-3.961,16.8883
100,0.0100,0,0,0,-3.948,16.8863
100,0.0100,0,0,0,-3.935,16.8842
100,0.0100,0,0,0,-3.922,16.8822
100,0.0100,0,0,0,-3.909,16.8801
100,0.0100,0,0,0,-3.896,16.8780
100,0.0100,0,0,0,-3.883,16.8758
100,0.0100,0,0,0,-3.870,16.8736
100,0.0100,0,0,0,-3.857,16.8714
100,0.0100,0,0,0,-3.844,16.8692
100,0.0100,0,0,0,-3.831,16.8670
100,0.0100,0,0,0,-3.818,16.8647
100,0.0100,0,0,0,-3.805,16.8624
100,0.0100,0,0,0,-3.792,16.8601
100,0.0100,0,0,0,-3.779,16.8578
100,0.0100,0,0,0,-3.766,16.8554
100,0.0100,0,0,0,-3.753,16.8530
100,0.0100,0,0,0,-3.740,16.8506
100,0.0100,0,0,0,-3.727,16.8481
100,0.0100,0,0,0,-3.714,16.8456
100,0.0100,0,0,0,-3.701,16.8431
100,0.0100,0,0,0,-3.688,16.8406
100,0.0100,0,0,0,-3.675,16.8380
100,0.0100,0,0,0,-3.662,16.8354
100,0.0100,0,0,0,-3.649,16.8328
100,0.0100,0,0,0,-3.636,16.8301
100,0.0100,0,0,0,-3.623,16.8274
100,0.0100,0,0,0,-3.610,16.8247
100,0.0100,0,0,0,-3.597,16.8219
100,0.0100,0,0,0,-3.584,16.8191
100,0.0100,0,0,0,-3.571,16.8163
100,0.0100,0,0,0,-3.558,16.8134
100,0.0100,0,0,0,-3.545,16.8105
100,0.0100,0,0,0,-3.532,16.8075
100,0.0100,0,0,0,-3.519,16.8045
100,0.0100,0,0,0,-3.506,16.8015
100,0.0100,0,0,0,-3.493,16.7985
100,0.0100,0,0,0,-3.480,16.7954
100,0.0100,0,0,0,-3.467,16.7922
100,0.0100,0,0,0,-3.454,16.7890
100,0.0100,0,0,0,-3.441,16.7858
100,0.0100,0,0,0,-3.428,16.7825
100,0.0100,0,0,0,-3.415,16.7792
100,0.0100,0,0,0,-3.402,16.7759
100,0.0100,0,0,0,-3.389,16.7725
100,0.0100,0,0,0,-3.376,16.7690
100,0.0100,0,0,0,-3.363,16.7655
100,0.0100,0,0,0,-3.350,16.7620
100,0.0100,0,0,0,-3.337,16.7584
100,0.0100,0,0,0,-3.324,16.7547
100,0.0100,0,0,0,-3.311,16.7510
100,0.0100,0,0,0,-3.298,16.7473
100,0.0100,0,0,0,-3.285,16.7434
100,0.0100,0,0,0,-3.272,16.7396
100,0.0100,0,0,0,-3.259,16.7357
100,0.0100,0,0,0,-3.246,16.7317
100,0.0100,0,0,0,-3.233,16.7276
100,0.0100,0,0,0,-3.220,16.7236
100,0.0100,0,0,0,-3.207,16.7194
100,0.0100,0,0,0,-3.194,16.7152
100,0.0100,0,0,0,-3.181,16.7109
100,0.0100,0,0,0,-3.168,16.7065
100,0.0100,0,0,0,-3.155,16.7021
100,0.0100,0,0,0,-3.142,16.6976
100,0.0100,0,0,0,-3.129,16.6931
100,0.0100,0,0,0,-3.116,16.6884
100,0.0100,0,0,0,-3.103,16.6837
100,0.0100,0,0,0,-3.090,16.6789
100,0.0100,0,0,0,-3.077,16.6741
100,0.0100,0,0,0,-3.064,16.6691
100,0.0100,0,0,0,-3.051,16.6641
100,0.0100,0,0,0,-3.038,16.6590
100,0.0100,0,0,0,-3.025,16.6538
100,0.0100,0,0,0,-3.012,16.6485
100,0.0100,0,0,0,-2.999,16.6432
100,0.0100,0,0,0,-2.986,16.6377
100,0.0100,0,0,0,-2.973,16.6322
100,0.0100,0,0,0,-2.960,16.6265
100,0.0100,0,0,0,-2.947,16.6208
100,0.0100,0,0,0,-2.934,16.6149
100,0.0100,0,0,0,-2.921,16.6089
100,0.0100,0,0,0,-2.908,16.6029
100,0.0100,0,0,0,-2.895,16.5967
100,0.0100,0,0,0,-2.882,16.5904
100,0.0100,0,0,0,-2.869,16.5840
100,0.0100,0,0,0,-2.856,16.5775
100,0.0100,0,0,0,-2.843,16.5708
100,0.0100,0,0,0,-2.830,16.5641
100,0.0100,0,0,0,-2.817,16.5572
100,0.0100,0,0,0,-2.804,16.5501
100,0.0100,0,0,0,-2.791,16.5429
100,0.0100,0,0,0,-2.778,16.5356
100,0.0100,0,0,0,-2.765,16.5282
100,0.0100,0,0,0,-2.752,16.5206
100,0.0100,0,0,0,-2.739,16.5128
100,0.0100,0,0,0,-2.726,16.5049
100,0.0100,0,0,0,-2.713,16.4968
100,0.0100,0,0,0,-2.700,16.4885
100,0.0100,0,0,0,-2.687,16.4801
100,0.0100,0,0,0,-2.674,16.4715
100,0.0100,0,0,0,-2.661,16.4627
100,0.0100,0,0,0,-2.648,16.4537
100,0.0100,0,0,0,-2.635,16.4445
100,0.0100,0,0,0,-2.622,16.4351
100,0.0100,0,0,0,-2.609,16.4255
100,0.0100,0,0,0,-2.596,16.4157
100,0.0100,0,0,0,-2.583,16.4056
100,0.0100,0,0,0,-2.570,16.3953
100,0.0100,0,0,0,-2.557,16.3848
100,0.0100,0,0,0,-2.544,16.3741
100,0.0100,0,0,0,-2.531,16.3630
100,0.0100,0,0,0,-2.518,16.3517
100,0.0100,0,0,0,-2.505,16.3402
100,0.0100,0,0,0,-2.492,16.3283
100,0.0100,0,0,0,-2.479,16.3162
100,0.0100,0,0,0,-2.466,16.3037
100,0.0100,0,0,0,-2.453,16.2910
100,0.0100,0,0,0,-2.440,16.2778
100,0.0100,0,0,0,-2.427,16.2644
100,0.0100,0,0,0,-2.414,16.2506
100,0.0100,0,0,0,-2.401,16.2364
100,0.0100,0,0,0,-2.388,16.2218
100,0.0100,0,0,0,-2.375,16.2069
100,0.0100,0,0,0,-2.362,16.1915
100,0.0100,0,0,0,-2.349,16.1757
100,0.0100,0,0,0,-2.336,16.1594
100,0.0100,0,0,0,-2.323,16.1427
100,0.0100,0,0,0,-2.310,16.1255
100,0.0100,0,0,0,-2.297,16.1077
100,0.0100,0,0,0,-2.284,16.0894
100,0.0100,0,0,0,-2.271,16.0706
100,0.0100,0,0,0,-2.258,16.0512
100,0.0100,0,0,0,-2.245,16.0312
100,0.0100,0,0,0,-2.232,16.0105
100,0.0100,0,0,0,-2.219,15.9892
100,0.0100,0,0,0,-2.206,15.9671
100,0.0100,0,0,0,-2.193,15.9444
100,0.0100,0,0,0,-2.180,15.9208
100,0.0100,0,0,0,-2.167,15.8965
100,0.0100,0,0,0,-2.154,15.8713
100,0.0100,0,0,0,-2.141,15.8452
100,0.0100,0,0,0,-2.128,15.8182
100,0.0100,0,0,0,-2.115,15.7902
100,0.0100,0,0,0,-2.102,15.7612
100,0.0100,0,0,0,-2.089,15.7311
100,0.0100,0,0,0,-2.076,15.6999
100,0.0100,0,0,0,-2.063,15.6674
100,0.0100,0,0,0,-2.050,15.6336
100,0.0100,0,0,0,-2.037,15.5985
100,0.0100,0,0,0,-2.024,15.5620
100,0.0100,0,0,0,-2.011,15.5240
100,0.0100,0,0,0,-1.998,15.4843
100,0.0100,0,0,0,-1.985,15.4430
100,0.0100,0,0,0,-1.972,15.3998
100,0.0100,0,0,0,-1.959,15.3547
100,0.0100,0,0,0,-1.946,15.3076
100,0.0100,0,0,0,-1.933,15.2584
100,0.0100,0,0,0,-1.920,15.2068
100,0.0100,0,0,0,-1.907,15.1528
100,0.0100,0,0,0,-1.894,15.0962
100,0.0100,0,0,0,-1.881,15.0367
100,0.0100,0,0,0,-1.868,14.9743
100,0.0100,0,0,0,-1.855,14.9087
100,0.0100,0,0,0,-1.842,14.8396
100,0.0100,0,0,0,-1.829,14.7669
100,0.0100,0,0,0,-1.816,14.6903
100,0.0100,0,0,0,-1.803,14.6094
100,0.0100,0,0,0,-1.790,14.5241
100,0.0100,0,0,0,-1.777,14.4338
100,0.0100,0,0,0,-1.764,14.3384
100,0.0100,0,0,0,-1.751,14.2373
100,0.0100,0,0,0,-1.738,14.1302
100,0.0100,0,0,0,-1.725,14.0166
100,0.0100,0,0,0,-1.712,13.8960
100,0.0100,0,0,0,-1.699,13.7678
100,0.0100,0,0,0,-1.686,13.6316
100,0.0100,0,0,0,-1.673,13.4868
100,0.0100,0,0,0,-1.660,13.3326
100,0.0100,0,0,0,-1.647,13.1684
100,0.0100,0,0,0,-1.634,12.9937
100,0.0100,0,0,0,-1.621,12.8076
100,0.0100,0,0,0,-1.608,12.6095
100,0.0100,0,0,0,-1.595,12.3987
100,0.0100,0,0,0,-1.582,12.1748
100,0.0100,0,0,0,-1.569,11.9370
100,0.0100,0,0,0,-1.556,11.6850
100,0.0100,0,0,0,-1.543,11.4187
100,0.0100,0,0,0,-1.530,11.1379
100,0.0100,0,0,0,-1.517,10.8430
100,0.0100,0,0,0,-1.504,10.5345
100,0.0100,0,0,0,-1.491,10.2135
100,0.0100,0,0,0,-1.478,9.8813
100,0.0100,0,0,0,-1.465,9.5400
100,0.0100,0,0,0,-1.452,9.1917
100,0.0100,0,0,0,-1.439,8.8394
100,0.0100,0,0,0,-1.426,8.4860
